user_id,last_active_date,avg_session_time,failed_txns,total_logins
U1000697,2025-07-22,7.96,0,174
U1000698,2025-08-14,10.99,0,101
U1000699,2025-06-01,7.69,3,90
U1000700,2025-09-14,6.51,2,189
U1000701,2025-09-18,9.74,0,212
U1000702,2025-09-26,11.36,1,155
U1000703,2025-06-27,14.03,1,42
U1000704,2025-06-27,11.55,0,174
U1000705,2025-09-15,12.01,0,103
U1000706,2025-09-04,3.61,0,211
U1000707,2025-07-08,12.23,0,179
U1000708,2025-05-18,7.08,0,215
U1000709,2025-07-02,7.95,1,181
U1000710,2025-09-19,10.88,3,188
U1000711,2025-06-27,7.15,3,133
U1000712,2025-08-18,6.31,1,122
U1000713,2025-10-08,8.23,0,38
U1000714,2025-08-09,8.05,0,204
U1000715,2025-05-02,1.57,2,121
U1000716,2025-07-11,8.31,0,60
U1000717,2025-06-22,13.0,1,165
U1000718,2025-06-25,6.94,0,251
U1000719,2025-07-26,0.23,1,212
U1000720,2025-09-20,11.51,1,160
U1000721,2025-05-04,7.71,0,104
U1000722,2025-08-20,8.87,1,258
U1000723,2025-10-26,8.72,3,69
U1000724,2025-07-18,3.39,2,137
U1000725,2025-06-25,11.56,1,210
U1000726,2025-10-22,7.03,1,36
U1000727,2025-08-21,6.29,3,287
U1000728,2025-08-24,9.76,1,294
U1000729,2025-09-03,7.06,2,42
U1000730,2025-10-18,11.27,3,285
U1000731,2025-07-11,9.31,0,95
U1000732,2025-07-26,12.56,0,188
U1000733,2025-09-22,8.14,2,292
U1000734,2025-06-07,7.39,1,249
U1000735,2025-06-11,5.67,3,22
U1000736,2025-06-24,7.72,1,125
U1000737,2025-06-09,13.32,2,247
U1000738,2025-10-14,11.58,2,95
U1000739,2025-08-06,10.15,0,244
U1000740,2025-09-12,7.22,2,45
U1000741,2025-05-06,2.84,1,125
U1000742,2025-10-11,1.64,0,94
U1000743,2025-09-01,8.57,1,213
U1000744,2025-08-28,8.39,0,227
U1000745,2025-08-31,6.23,1,19
U1000746,2025-06-26,2.74,1,158
U1000747,2025-10-07,6.17,1,286
U1000748,2025-08-27,10.53,0,176
U1000749,2025-08-04,10.76,1,248
U1000750,2025-07-05,4.81,2,40
U1000751,2025-08-25,11.0,2,26
U1000752,2025-05-31,6.27,1,28
U1000753,2025-08-07,2.26,1,201
U1000754,2025-05-15,8.28,1,31
U1000755,2025-05-24,7.64,1,236
U1000756,2025-05-14,8.72,0,260
U1000757,2025-07-15,0.75,1,258
U1000758,2025-09-26,6.75,1,243
U1000759,2025-10-25,5.06,1,221
U1000760,2025-07-30,11.88,1,133
U1000761,2025-05-13,13.3,2,291
U1000762,2025-05-11,4.3,2,89
U1000763,2025-07-27,9.32,4,232
U1000764,2025-07-09,5.23,0,138
U1000765,2025-10-03,11.3,1,76
U1000766,2025-06-11,6.87,2,259
U1000767,2025-07-17,10.72,3,102
U1000768,2025-09-27,4.35,0,200
U1000769,2025-08-20,6.12,0,237
U1000770,2025-09-18,7.5,2,158
U1000771,2025-06-15,3.18,1,105
U1000772,2025-07-31,3.81,1,291
U1000773,2025-05-26,13.48,1,201
U1000774,2025-10-07,1.22,2,92
U1000775,2025-10-23,8.37,1,271
U1000776,2025-09-27,10.61,0,114
U1000777,2025-05-10,6.16,1,40
U1000778,2025-09-27,11.17,2,255
U1000779,2025-07-30,1.36,0,292
U1000780,2025-06-22,2.2,1,114
U1000781,2025-05-07,8.66,2,168
U1000782,2025-05-01,9.45,0,268
U1000783,2025-05-05,9.45,1,48
U1000784,2025-05-25,10.12,1,212
U1000785,2025-08-31,7.99,2,10
U1000786,2025-05-09,7.16,1,292
U1000787,2025-07-07,8.39,1,192
U1000788,2025-09-21,3.86,1,27
U1000789,2025-09-20,9.96,3,17
U1000790,2025-07-25,2.34,1,78
U1000791,2025-10-16,10.16,3,87
U1000792,2025-07-12,16.33,2,97
U1000793,2025-05-22,9.61,2,54
U1000794,2025-09-25,13.39,1,289
U1000795,2025-08-06,9.75,1,208
U1000796,2025-05-26,8.41,1,167
U1000797,2025-07-12,9.7,1,244
U1000798,2025-08-13,12.66,1,116
U1000799,2025-07-13,8.36,0,132
U1000800,2025-05-07,6.38,1,269
U1000801,2025-09-04,3.04,1,179
U1000802,2025-06-19,5.14,3,280
U1000803,2025-08-22,6.42,1,58
U1000804,2025-09-22,10.74,1,35
U1000805,2025-05-29,2.72,2,146
U1000806,2025-10-11,16.3,1,39
U1000807,2025-06-13,9.92,4,88
U1000808,2025-10-09,10.55,0,137
U1000809,2025-10-22,4.41,1,93
U1000810,2025-10-05,8.26,2,268
U1000811,2025-09-12,14.0,3,201
U1000812,2025-07-13,7.82,1,64
U1000813,2025-06-25,7.86,0,190
U1000814,2025-10-22,6.58,2,128
U1000815,2025-05-21,7.11,1,21
U1000816,2025-08-28,7.82,1,106
U1000817,2025-08-04,7.88,1,244
U1000818,2025-09-12,7.14,2,216
U1000819,2025-09-11,7.71,1,123
U1000820,2025-10-06,12.59,2,92
U1000821,2025-10-10,10.01,2,166
U1000822,2025-05-07,8.61,1,95
U1000823,2025-07-22,8.05,0,285
U1000824,2025-05-30,5.7,3,102
U1000825,2025-08-22,12.05,1,282
U1000826,2025-06-22,10.59,1,76
U1000827,2025-07-15,6.38,1,90
U1000828,2025-09-22,3.49,0,295
U1000829,2025-09-01,7.89,2,171
U1000830,2025-10-19,13.36,2,258
U1000831,2025-07-04,16.14,0,137
U1000832,2025-09-22,7.84,3,45
U1000833,2025-10-23,6.54,2,168
U1000834,2025-08-16,11.04,2,64
U1000835,2025-07-09,14.77,2,101
U1000836,2025-06-15,8.24,5,254
U1000837,2025-09-20,8.87,0,244
U1000838,2025-08-20,11.53,4,256
U1000839,2025-06-09,5.07,2,60
U1000840,2025-10-08,9.28,1,274
U1000841,2025-05-04,6.99,2,86
U1000842,2025-06-05,8.95,2,15
U1000843,2025-07-30,7.92,1,140
U1000844,2025-06-22,5.71,2,129
U1000845,2025-09-06,10.29,2,156
U1000846,2025-09-02,8.63,3,156
U1000847,2025-06-27,7.49,1,265
U1000848,2025-10-15,8.36,1,36
U1000849,2025-07-24,6.1,2,216
U1000850,2025-09-14,7.4,1,114
U1000851,2025-10-04,9.8,1,168
U1000852,2025-05-24,11.49,1,22
U1000853,2025-06-25,10.08,1,126
U1000854,2025-09-27,13.58,3,72
U1000855,2025-07-13,14.84,0,287
U1000856,2025-05-01,5.72,0,94
U1000857,2025-07-14,7.32,2,247
U1000858,2025-07-10,9.27,1,34
U1000859,2025-09-25,5.65,0,138
U1000860,2025-10-21,8.73,1,196
U1000861,2025-10-09,11.88,1,75
U1000862,2025-08-18,9.81,3,236
U1000863,2025-07-04,9.24,1,44
U1000864,2025-08-04,7.64,0,105
U1000865,2025-08-12,6.22,1,158
U1000866,2025-05-20,9.89,0,86
U1000867,2025-09-30,5.85,0,75
U1000868,2025-06-08,8.8,2,191
U1000869,2025-08-27,3.9,0,181
U1000870,2025-07-10,8.61,0,77
U1000871,2025-06-26,4.3,1,291
U1000872,2025-07-22,12.93,0,114
U1000873,2025-06-20,5.56,3,136
U1000874,2025-05-12,7.01,0,204
U1000875,2025-09-07,7.82,3,122
U1000876,2025-06-17,6.92,1,211
U1000877,2025-10-16,10.78,1,52
U1000878,2025-07-24,12.37,0,285
U1000879,2025-09-07,8.54,2,89
U1000880,2025-08-04,8.56,1,70
U1000881,2025-07-27,9.4,0,83
U1000882,2025-06-30,10.62,0,46
U1000883,2025-05-07,2.25,3,257
U1000884,2025-09-14,9.02,0,95
U1000885,2025-10-16,5.25,1,266
U1000886,2025-05-10,2.44,1,53
U1000887,2025-05-15,13.94,0,91
U1000888,2025-08-04,6.16,1,271
U1000889,2025-07-03,10.36,2,38
U1000890,2025-07-06,4.03,2,269
U1000891,2025-10-23,6.46,1,232
U1000892,2025-08-21,2.91,1,117
U1000893,2025-08-01,11.15,0,24
U1000894,2025-09-30,6.3,2,291
U1000895,2025-05-24,10.52,0,25
U1000896,2025-06-01,7.88,2,219
U1000897,2025-10-20,10.92,2,49
U1000898,2025-10-04,10.21,0,61
U1000899,2025-05-27,9.84,1,83
U1000900,2025-07-20,5.42,2,198
U1000901,2025-06-10,5.59,1,63
U1000902,2025-06-08,5.68,1,62
U1000903,2025-08-15,4.98,2,84
U1000904,2025-07-14,8.14,0,190
U1000905,2025-10-05,7.66,0,216
U1000906,2025-06-15,8.17,2,244
U1000907,2025-10-11,6.68,1,170
U1000908,2025-09-26,6.86,1,26
U1000909,2025-05-05,1.46,1,246
U1000910,2025-08-13,7.01,0,128
U1000911,2025-10-09,7.63,0,68
U1000912,2025-10-05,10.08,0,78
U1000913,2025-07-15,15.18,2,294
U1000914,2025-07-01,3.49,2,139
U1000915,2025-05-25,5.96,2,90
U1000916,2025-07-02,7.22,1,290
U1000917,2025-09-23,8.87,0,242
U1000918,2025-10-13,7.96,0,102
U1000919,2025-09-16,11.48,3,251
U1000920,2025-07-23,8.51,1,210
U1000921,2025-08-09,4.04,0,97
U1000922,2025-06-04,9.82,1,196
U1000923,2025-08-08,2.48,0,16
U1000924,2025-07-19,7.97,0,155
U1000925,2025-08-16,12.89,0,294
U1000926,2025-08-01,9.6,2,266
U1000927,2025-08-16,2.89,0,33
U1000928,2025-07-01,12.47,0,81
U1000929,2025-10-18,10.04,0,95
U1000930,2025-07-27,1.36,0,276
U1000931,2025-07-30,8.88,0,198
U1000932,2025-06-22,8.44,3,87
U1000933,2025-09-16,11.24,1,150
U1000934,2025-08-03,10.84,2,59
U1000935,2025-05-01,10.96,1,110
U1000936,2025-07-14,3.85,1,279
U1000937,2025-06-19,2.14,1,145
U1000938,2025-08-14,10.98,0,53
U1000939,2025-07-23,8.59,1,177
U1000940,2025-08-28,11.87,1,102
U1000941,2025-10-10,9.92,2,40
U1000942,2025-10-23,10.34,2,212
U1000943,2025-09-19,5.86,1,214
U1000944,2025-09-11,10.27,0,155
U1000945,2025-08-29,5.74,1,252
U1000946,2025-09-30,10.27,0,12
U1000947,2025-06-10,6.47,3,186
U1000948,2025-10-12,12.2,1,294
U1000949,2025-08-20,4.33,0,269
U1000950,2025-09-22,5.29,2,218
U1000951,2025-07-15,5.68,2,143
U1000952,2025-06-20,9.6,1,233
U1000953,2025-10-15,8.71,3,83
U1000954,2025-10-13,8.22,1,152
U1000955,2025-05-08,7.9,1,203
U1000956,2025-08-21,9.37,2,37
U1000957,2025-09-17,9.97,1,12
U1000958,2025-06-11,5.73,1,165
U1000959,2025-09-24,12.03,1,197
U1000960,2025-09-16,9.99,2,178
U1000961,2025-10-17,2.35,0,115
U1000962,2025-10-09,11.58,0,237
U1000963,2025-08-15,9.51,1,139
U1000964,2025-09-08,9.69,0,237
U1000965,2025-09-05,8.77,1,267
U1000966,2025-05-31,8.01,0,245
U1000967,2025-09-06,9.61,5,19
U1000968,2025-05-12,6.41,2,146
U1000969,2025-10-24,10.39,0,174
U1000970,2025-08-11,11.93,3,248
U1000971,2025-05-13,13.06,2,89
U1000972,2025-10-10,11.23,1,144
U1000973,2025-06-20,5.17,0,221
U1000974,2025-09-10,7.96,2,21
U1000975,2025-09-26,8.89,1,17
U1000976,2025-08-05,6.6,0,105
U1000977,2025-10-21,6.96,1,107
U1000978,2025-05-25,6.97,0,179
U1000979,2025-07-13,5.05,1,268
U1000980,2025-08-24,7.77,1,254
U1000981,2025-06-17,1.01,0,17
U1000982,2025-05-06,10.18,1,107
U1000983,2025-06-11,8.06,2,278
U1000984,2025-09-03,4.84,1,134
U1000985,2025-05-11,11.03,0,255
U1000986,2025-10-17,5.44,0,137
U1000987,2025-10-17,12.73,0,262
U1000988,2025-05-04,13.38,0,203
U1000989,2025-05-27,5.16,0,174
U1000990,2025-06-30,13.06,1,290
U1000991,2025-07-12,8.46,1,174
U1000992,2025-05-04,4.41,0,246
U1000993,2025-07-09,4.61,0,115
U1000994,2025-07-19,7.85,3,210
U1000995,2025-05-21,3.97,0,244
U1000996,2025-09-25,9.21,2,204
U1000997,2025-08-27,3.21,0,247
U1000998,2025-05-08,10.34,0,221
U1000999,2025-09-26,2.97,1,207
U1001000,2025-06-30,7.37,0,37
U1001001,2025-05-13,11.77,1,163
U1001002,2025-07-23,8.02,2,20
U1001003,2025-08-15,7.56,4,102
U1001004,2025-06-30,6.31,0,262
U1001005,2025-09-01,9.19,3,181
U1001006,2025-10-27,8.86,2,180
U1001007,2025-09-15,7.83,2,282
U1001008,2025-07-24,8.83,0,230
U1001009,2025-05-17,11.03,1,66
U1001010,2025-10-27,1.93,1,166
U1001011,2025-08-16,8.63,3,296
U1001012,2025-08-17,8.31,0,257
U1001013,2025-08-10,1.99,0,151
U1001014,2025-06-20,9.63,0,98
U1001015,2025-10-17,4.47,0,91
U1001016,2025-06-29,8.74,2,57
U1001017,2025-07-27,10.55,4,108
U1001018,2025-09-16,6.88,2,100
U1001019,2025-06-06,8.67,1,250
U1001020,2025-06-17,12.36,1,113
U1001021,2025-07-08,4.91,1,159
U1001022,2025-10-20,5.95,2,158
U1001023,2025-07-18,4.26,0,188
U1001024,2025-06-27,10.89,0,141
U1001025,2025-08-16,9.61,0,202
U1001026,2025-05-16,8.09,3,192
U1001027,2025-06-17,12.86,0,171
U1001028,2025-10-25,13.17,3,86
U1001029,2025-09-10,13.31,0,25
U1001030,2025-06-22,6.87,2,160
U1001031,2025-06-21,6.29,2,171
U1001032,2025-09-14,10.45,3,105
U1001033,2025-08-26,3.58,0,158
U1001034,2025-08-17,12.88,1,141
U1001035,2025-09-13,6.27,0,29
U1001036,2025-10-11,5.75,0,138
U1001037,2025-07-22,5.09,1,270
U1001038,2025-10-11,12.08,1,204
U1001039,2025-07-06,9.99,0,238
U1001040,2025-10-19,10.3,2,64
U1001041,2025-06-26,13.74,0,135
U1001042,2025-10-03,13.89,0,268
U1001043,2025-06-25,7.52,4,277
U1001044,2025-07-23,7.08,0,124
U1001045,2025-05-26,10.49,2,83
U1001046,2025-07-01,7.08,1,17
U1001047,2025-05-31,9.71,2,93
U1001048,2025-07-05,9.28,2,34
U1001049,2025-10-21,3.67,1,115
U1001050,2025-07-02,5.76,3,48
U1001051,2025-05-04,6.32,2,186
U1001052,2025-08-24,5.29,2,279
U1001053,2025-05-05,14.05,0,233
U1001054,2025-05-28,3.74,4,92
U1001055,2025-09-09,4.65,1,201
U1001056,2025-09-29,7.8,1,32
U1001057,2025-05-12,13.78,0,84
U1001058,2025-08-13,7.29,2,90
U1001059,2025-08-01,6.56,0,246
U1001060,2025-08-25,11.81,1,209
U1001061,2025-08-06,4.71,0,262
U1001062,2025-09-22,4.88,0,11
U1001063,2025-07-31,13.64,1,133
U1001064,2025-07-26,9.34,0,280
U1001065,2025-09-17,7.27,0,75
U1001066,2025-07-23,11.7,4,235
U1001067,2025-08-02,6.42,0,72
U1001068,2025-05-29,9.14,3,19
U1001069,2025-06-29,10.84,1,51
U1001070,2025-09-05,9.77,2,42
U1001071,2025-05-11,8.72,1,124
U1001072,2025-06-13,12.79,2,25
U1001073,2025-06-08,9.2,1,296
U1001074,2025-09-11,5.89,0,218
U1001075,2025-07-31,13.34,3,179
U1001076,2025-10-13,7.4,1,96
U1001077,2025-06-08,10.88,1,195
U1001078,2025-09-01,9.85,2,216
U1001079,2025-10-21,3.67,2,275
U1001080,2025-06-01,10.53,1,90
U1001081,2025-07-05,5.59,0,268
U1001082,2025-06-18,7.25,0,137
U1001083,2025-08-14,6.22,3,130
U1001084,2025-09-17,2.25,1,248
U1001085,2025-05-23,6.27,3,288
U1001086,2025-10-25,7.62,3,45
U1001087,2025-10-20,13.48,2,139
U1001088,2025-08-09,6.55,1,239
U1001089,2025-06-03,9.18,0,180
U1001090,2025-07-13,3.33,2,162
U1001091,2025-06-25,-0.59,3,45
U1001092,2025-08-04,11.35,1,130
U1001093,2025-09-27,6.22,2,40
U1001094,2025-07-20,10.44,2,165
U1001095,2025-09-29,6.01,1,95
U1001096,2025-06-04,8.34,3,102
U1001097,2025-10-07,6.63,1,30
U1001098,2025-10-04,6.57,0,37
U1001099,2025-07-19,9.34,2,204
U1001100,2025-05-14,9.53,1,102
U1001101,2025-05-20,13.4,1,47
U1001102,2025-05-14,1.37,2,209
U1001103,2025-09-30,7.35,1,199
U1001104,2025-08-02,6.81,2,283
U1001105,2025-06-06,9.0,2,155
U1001106,2025-08-02,9.6,2,92
U1001107,2025-07-08,8.32,2,11
U1001108,2025-08-05,6.03,0,153
U1001109,2025-10-12,10.04,1,100
U1001110,2025-06-22,12.83,0,59
U1001111,2025-07-26,6.68,3,243
U1001112,2025-05-26,14.61,0,190
U1001113,2025-05-13,9.5,1,269
U1001114,2025-07-30,1.64,2,135
U1001115,2025-08-01,10.05,1,173
U1001116,2025-09-23,9.19,2,209
U1001117,2025-10-01,11.81,1,16
U1001118,2025-10-10,11.1,0,269
U1001119,2025-10-19,2.85,2,29
U1001120,2025-05-10,15.49,1,24
U1001121,2025-10-18,8.04,1,238
U1001122,2025-08-27,7.0,0,184
U1001123,2025-09-21,6.43,1,236
U1001124,2025-09-08,8.02,3,56
U1001125,2025-07-07,6.68,0,96
U1001126,2025-08-11,3.25,1,20
U1001127,2025-06-27,5.82,0,268
U1001128,2025-05-21,6.8,2,165
U1001129,2025-06-03,4.65,2,149
U1001130,2025-10-03,9.6,0,246
U1001131,2025-09-30,11.39,2,193
U1001132,2025-05-15,-0.64,1,264
U1001133,2025-09-13,10.7,2,209
U1001134,2025-06-28,10.49,1,165
U1001135,2025-06-04,5.75,0,162
U1001136,2025-05-10,14.92,2,120
U1001137,2025-08-09,9.34,2,246
U1001138,2025-08-10,5.73,2,239
U1001139,2025-08-15,5.02,0,55
U1001140,2025-10-09,7.6,0,250
U1001141,2025-06-14,4.47,1,90
U1001142,2025-06-05,9.64,0,101
U1001143,2025-08-08,11.71,0,34
U1001144,2025-06-17,6.24,1,123
U1001145,2025-08-26,6.69,0,13
U1001146,2025-06-23,5.71,1,23
U1001147,2025-10-24,10.81,2,158
U1001148,2025-09-10,8.36,1,151
U1001149,2025-09-25,5.68,1,250
U1001150,2025-10-18,4.64,0,29
U1001151,2025-05-24,8.96,1,120
U1001152,2025-09-05,10.78,0,267
U1001153,2025-07-13,7.61,2,202
U1001154,2025-07-17,8.13,3,125
U1001155,2025-09-07,4.67,0,163
U1001156,2025-09-09,8.97,2,163
U1001157,2025-05-30,13.29,0,128
U1001158,2025-05-22,6.22,0,86
U1001159,2025-05-11,10.15,0,107
U1001160,2025-06-19,7.19,2,234
U1001161,2025-07-31,7.96,3,157
U1001162,2025-05-08,5.23,0,58
U1001163,2025-08-20,2.64,0,110
U1001164,2025-08-11,14.05,1,222
U1001165,2025-07-07,10.88,2,85
U1001166,2025-10-10,8.3,1,288
U1001167,2025-07-26,7.93,3,232
U1001168,2025-09-09,6.73,1,263
U1001169,2025-10-14,4.33,2,238
U1001170,2025-10-08,14.02,1,155
U1001171,2025-10-26,6.1,1,15
U1001172,2025-07-02,7.99,1,10
U1001173,2025-09-22,5.16,0,158
U1001174,2025-05-29,9.79,1,246
U1001175,2025-06-24,14.68,1,174
U1001176,2025-10-23,9.78,1,22
U1001177,2025-05-23,5.89,0,225
U1001178,2025-06-07,7.26,0,226
U1001179,2025-07-29,7.4,1,12
U1001180,2025-10-01,10.39,1,67
U1001181,2025-09-29,11.28,2,141
U1001182,2025-10-04,7.33,3,82
U1001183,2025-07-20,10.77,0,174
U1001184,2025-07-02,10.38,0,238
U1001185,2025-06-11,11.17,2,11
U1001186,2025-05-02,13.25,2,231
U1001187,2025-09-19,9.45,2,65
U1001188,2025-08-10,7.79,1,267
U1001189,2025-06-18,11.14,0,104
U1001190,2025-10-09,5.15,0,169
U1001191,2025-06-21,8.42,0,196
U1001192,2025-05-08,7.93,2,263
U1001193,2025-10-18,8.86,0,266
U1001194,2025-05-06,3.95,3,161
U1001195,2025-10-02,7.08,0,261
U1001196,2025-09-28,9.22,0,47
U1001197,2025-10-11,7.08,4,15
U1001198,2025-05-21,6.2,1,160
U1001199,2025-10-09,11.47,0,30
U1001200,2025-09-29,4.98,0,224
U1001201,2025-09-02,8.26,0,91
U1001202,2025-05-04,11.64,1,198
U1001203,2025-06-29,6.12,0,227
U1001204,2025-07-02,8.41,3,58
U1001205,2025-05-23,7.03,1,118
U1001206,2025-08-14,7.76,1,273
U1001207,2025-08-17,6.08,3,204
U1001208,2025-06-23,4.92,0,240
U1001209,2025-08-12,2.78,0,31
U1001210,2025-09-22,4.18,4,72
U1001211,2025-06-20,9.42,3,90
U1001212,2025-09-19,2.65,3,108
U1001213,2025-10-15,4.24,1,44
U1001214,2025-07-25,9.14,1,33
U1001215,2025-05-29,4.99,4,144
U1001216,2025-10-26,10.76,0,83
U1001217,2025-07-15,6.02,1,265
U1001218,2025-08-18,4.41,2,197
U1001219,2025-05-05,12.69,0,205
U1001220,2025-07-24,7.23,2,113
U1001221,2025-06-05,6.09,1,269
U1001222,2025-10-26,8.75,3,30
U1001223,2025-09-02,10.07,1,238
U1001224,2025-05-26,9.53,0,98
U1001225,2025-05-25,6.72,2,77
U1001226,2025-06-19,8.88,1,78
U1001227,2025-09-06,8.02,4,98
U1001228,2025-06-07,9.39,2,159
U1001229,2025-10-08,7.5,0,179
U1001230,2025-08-01,10.44,1,209
U1001231,2025-08-07,4.78,3,94
U1001232,2025-05-05,2.97,0,246
U1001233,2025-05-08,16.06,1,34
U1001234,2025-08-27,8.56,0,139
U1001235,2025-08-15,3.71,1,112
U1001236,2025-05-11,11.01,0,19
U1001237,2025-06-17,8.63,3,269
U1001238,2025-05-12,7.76,1,266
U1001239,2025-05-18,6.92,0,156
U1001240,2025-06-23,10.02,2,279
U1001241,2025-07-31,5.66,1,116
U1001242,2025-06-13,4.51,3,196
U1001243,2025-10-12,9.47,2,18
U1001244,2025-07-08,7.28,1,100
U1001245,2025-05-26,8.49,2,197
U1001246,2025-05-14,9.06,0,140
U1001247,2025-07-28,6.67,1,184
U1001248,2025-08-14,10.63,1,297
U1001249,2025-07-30,6.49,1,94
U1001250,2025-06-05,9.95,0,191
U1001251,2025-10-05,6.97,1,132
U1001252,2025-06-14,4.01,4,192
U1001253,2025-05-17,9.53,1,158
U1001254,2025-09-28,9.56,1,113
U1001255,2025-09-03,10.3,2,12
U1001256,2025-07-23,11.54,2,278
U1001257,2025-06-23,5.57,1,145
U1001258,2025-08-12,9.24,1,162
U1001259,2025-09-28,6.93,2,111
U1001260,2025-08-10,6.04,1,219
U1001261,2025-05-03,6.63,1,208
U1001262,2025-09-23,3.05,0,51
U1001263,2025-09-24,5.29,1,165
U1001264,2025-05-17,9.18,0,55
U1001265,2025-06-27,8.8,1,133
U1001266,2025-07-20,8.56,0,295
U1001267,2025-09-16,10.82,0,270
U1001268,2025-06-30,14.52,1,123
U1001269,2025-08-27,7.14,3,144
U1001270,2025-10-26,2.74,2,264
U1001271,2025-05-09,8.61,0,54
U1001272,2025-06-01,14.65,0,47
U1001273,2025-06-08,6.2,1,246
U1001274,2025-09-21,9.48,2,106
U1001275,2025-06-16,8.09,0,272
U1001276,2025-07-27,7.91,0,165
U1001277,2025-06-15,6.64,3,198
U1001278,2025-10-08,4.97,2,202
U1001279,2025-09-01,12.45,1,83
U1001280,2025-08-07,9.35,0,78
U1001281,2025-07-02,2.34,1,200
U1001282,2025-09-14,11.71,1,156
U1001283,2025-09-26,5.48,0,196
U1001284,2025-09-07,8.66,0,132
U1001285,2025-07-13,6.64,0,62
U1001286,2025-06-24,10.73,2,143
U1001287,2025-09-23,10.96,2,72
U1001288,2025-09-28,6.71,4,33
U1001289,2025-10-16,5.7,1,118
U1001290,2025-09-06,12.53,2,163
U1001291,2025-10-16,4.14,1,258
U1001292,2025-06-07,14.6,2,129
U1001293,2025-10-03,11.05,0,129
U1001294,2025-05-21,3.36,1,289
U1001295,2025-08-12,11.37,1,123
U1001296,2025-08-05,7.66,1,61
U1001297,2025-06-11,6.46,1,287
U1001298,2025-10-16,6.82,1,214
U1001299,2025-05-11,5.43,0,17
U1001300,2025-06-08,5.99,1,183
U1001301,2025-10-15,7.23,1,47
U1001302,2025-05-22,12.31,1,120
U1001303,2025-06-28,9.35,0,84
U1001304,2025-05-15,2.29,3,254
U1001305,2025-06-16,9.94,1,185
U1001306,2025-07-25,11.71,1,144
U1001307,2025-10-22,10.92,0,297
U1001308,2025-06-24,5.39,1,202
U1001309,2025-05-10,8.62,2,291
U1001310,2025-09-08,7.53,0,203
U1001311,2025-05-05,9.93,0,218
U1001312,2025-08-20,4.71,0,97
U1001313,2025-08-27,9.22,1,256
U1001314,2025-09-27,4.89,4,158
U1001315,2025-09-15,9.18,0,12
U1001316,2025-08-20,4.78,2,13
U1001317,2025-10-09,10.06,0,170
U1001318,2025-07-17,9.61,1,134
U1001319,2025-07-13,6.89,0,61
U1001320,2025-05-04,13.03,1,130
U1001321,2025-08-08,7.03,1,15
U1001322,2025-05-17,12.77,0,221
U1001323,2025-05-04,10.09,0,273
U1001324,2025-06-21,7.44,3,116
U1001325,2025-06-19,7.05,3,18
U1001326,2025-08-10,10.28,0,83
U1001327,2025-07-30,4.85,2,101
U1001328,2025-06-16,7.0,1,115
U1001329,2025-07-23,11.54,2,30
U1001330,2025-10-14,5.3,2,155
U1001331,2025-05-02,6.64,0,45
U1001332,2025-05-19,8.86,3,208
U1001333,2025-10-08,8.02,3,150
U1001334,2025-10-27,5.96,1,206
U1001335,2025-05-15,6.78,1,40
U1001336,2025-05-20,8.56,2,131
U1001337,2025-06-27,4.77,3,295
U1001338,2025-08-19,4.37,1,80
U1001339,2025-07-10,3.91,3,187
U1001340,2025-06-23,12.31,0,113
U1001341,2025-09-24,12.46,1,237
U1001342,2025-09-27,7.04,0,105
U1001343,2025-08-08,14.3,1,144
U1001344,2025-07-20,11.37,0,299
U1001345,2025-09-01,13.22,2,111
U1001346,2025-08-28,9.93,1,269
U1001347,2025-08-01,7.43,2,70
U1001348,2025-06-29,12.81,1,23
U1001349,2025-06-02,8.08,1,110
U1001350,2025-08-03,4.71,1,130
U1001351,2025-06-15,9.85,1,89
U1001352,2025-09-02,6.65,0,177
U1001353,2025-07-19,12.78,3,241
U1001354,2025-09-22,2.3,1,209
U1001355,2025-07-06,6.72,1,137
U1001356,2025-08-14,3.92,1,30
U1001357,2025-08-09,8.24,1,177
U1001358,2025-05-23,11.22,2,253
U1001359,2025-09-21,7.15,1,90
U1001360,2025-07-17,7.69,1,297
U1001361,2025-08-25,9.81,3,115
U1001362,2025-09-02,4.62,1,220
U1001363,2025-07-29,10.13,1,110
U1001364,2025-06-06,6.81,0,194
U1001365,2025-10-21,14.9,1,55
U1001366,2025-07-05,10.15,2,47
U1001367,2025-09-14,12.23,1,109
U1001368,2025-05-16,10.59,0,96
U1001369,2025-08-19,6.31,4,237
U1001370,2025-09-30,9.46,2,49
U1001371,2025-07-18,5.94,2,155
U1001372,2025-06-25,8.78,1,50
U1001373,2025-05-16,10.79,2,102
U1001374,2025-10-13,11.25,2,139
U1001375,2025-05-30,10.46,0,136
U1001376,2025-07-26,11.27,2,49
U1001377,2025-06-28,6.18,1,118
U1001378,2025-08-01,12.39,2,210
U1001379,2025-06-03,0.68,0,71
U1001380,2025-07-22,5.69,0,164
U1001381,2025-06-14,11.15,1,271
U1001382,2025-08-02,9.3,1,13
U1001383,2025-05-06,9.5,5,23
U1001384,2025-05-09,7.96,3,109
U1001385,2025-09-04,8.54,2,77
U1001386,2025-05-26,4.26,3,158
U1001387,2025-08-04,6.01,1,224
U1001388,2025-05-20,8.04,0,122
U1001389,2025-08-18,6.09,0,200
U1001390,2025-08-05,3.08,0,119
U1001391,2025-06-03,10.54,1,192
U1001392,2025-05-20,3.98,0,276
U1001393,2025-06-29,12.6,0,165
U1001394,2025-05-24,7.66,0,256
