user_id,age,gender,region,signup_date
U1000735,34,Female,North,2023-03-12
U1000736,27,Male,South,2024-02-18
U1000737,34,Female,South,2024-01-13
U1000738,37,Female,East,2023-06-18
U1000739,41,Female,South,2023-09-08
U1000740,22,Female,South,2023-12-27
U1000741,51,Female,North,2024-08-05
U1000742,23,Female,North,2022-10-28
U1000743,19,Female,South,2023-06-21
U1000744,30,Female,North,2023-06-07
U1000745,28,Male,East,2023-04-09
U1000746,40,Female,North,2023-09-26
U1000747,33,Female,North,2024-06-29
U1000748,48,Female,West,2024-01-21
U1000749,28,Female,North,2024-02-11
U1000750,33,Female,East,2024-03-19
U1000751,25,Male,South,2023-07-05
U1000752,21,Male,East,2023-10-24
U1000753,57,Female,West,2023-10-06
U1000754,21,Female,East,2023-10-06
U1000755,42,Female,East,2024-04-04
U1000756,20,Male,West,2023-04-11
U1000757,49,Female,South,2023-11-29
U1000758,20,Male,South,2023-10-30
U1000759,44,Male,North,2024-07-05
U1000760,46,Male,South,2024-09-26
U1000761,49,Male,East,2024-07-07
U1000762,36,Male,North,2024-05-21
U1000763,38,Female,North,2023-03-08
U1000764,22,Male,South,2024-03-22
U1000765,35,Female,South,2023-01-01
U1000766,45,Male,West,2023-06-05
U1000767,59,Male,East,2023-12-02
U1000768,39,Female,South,2024-03-26
U1000769,38,Female,South,2024-03-02
U1000770,23,Male,West,2024-02-20
U1000771,18,Female,North,2023-07-15
U1000772,22,Male,South,2023-01-08
U1000773,58,Male,East,2024-07-24
U1000774,29,Male,South,2024-06-02
U1000775,43,Male,North,2023-04-28
U1000776,51,Female,South,2024-04-02
U1000777,31,Male,East,2023-06-26
U1000778,43,Male,North,2023-04-20
U1000779,44,Female,North,2024-07-15
U1000780,26,Male,West,2023-03-31
U1000781,43,Male,South,2023-02-19
U1000782,39,Male,East,2022-11-15
U1000783,47,Female,South,2022-12-02
U1000784,34,Male,East,2023-05-06
U1000785,43,Male,South,2023-11-01
U1000786,53,Female,South,2024-02-14
U1000787,18,Male,South,2024-08-18
U1000788,25,Female,East,2024-06-15
U1000789,52,Male,East,2022-12-23
U1000790,32,Male,East,2023-10-16
U1000791,39,Male,West,2023-09-14
U1000792,31,Male,South,2024-09-15
U1000793,43,Female,North,2024-02-29
U1000794,45,Male,West,2024-01-18
U1000795,40,Male,East,2023-03-28
U1000796,31,Male,South,2024-05-07
U1000797,41,Female,East,2024-04-20
U1000798,19,Male,West,2023-08-22
U1000799,43,Female,East,2023-11-15
U1000800,31,Male,South,2023-09-03
U1000801,24,Male,East,2023-05-05
U1000802,20,Male,East,2023-02-19
U1000803,40,Male,West,2024-03-20
U1000804,35,Female,South,2024-04-14
U1000805,55,Female,West,2022-11-01
U1000806,52,Male,South,2024-09-20
U1000807,32,Male,South,2024-06-02
U1000808,42,Female,South,2024-08-26
U1000809,54,Female,North,2024-06-17
U1000810,45,Male,North,2024-09-14
U1000811,27,Female,East,2023-01-18
U1000812,56,Male,North,2024-06-23
U1000813,34,Female,North,2023-09-23
U1000814,56,Female,West,2023-04-15
U1000815,39,Male,West,2023-03-13
U1000816,43,Female,North,2024-07-13
U1000817,42,Female,South,2024-04-20
U1000818,34,Female,East,2023-12-04
U1000819,30,Female,East,2023-10-23
U1000820,37,Female,East,2022-12-06
U1000821,42,Male,West,2024-01-03
U1000822,21,Male,West,2023-05-09
U1000823,27,Male,East,2024-10-09
U1000824,20,Male,East,2024-08-16
U1000825,58,Female,South,2023-01-30
U1000826,35,Female,East,2023-10-17
U1000827,53,Male,East,2023-02-08
U1000828,39,Male,East,2024-07-11
U1000829,51,Male,East,2023-10-23
U1000830,25,Female,East,2024-03-29
U1000831,57,Male,East,2023-12-14
U1000832,36,Male,East,2024-01-05
U1000833,59,Male,South,2024-02-02
U1000834,58,Female,West,2023-07-01
U1000835,54,Female,East,2024-06-05
U1000836,23,Male,South,2024-09-19
U1000837,43,Male,West,2023-10-06
U1000838,51,Female,South,2024-02-15
U1000839,23,Male,South,2024-07-22
U1000840,54,Male,South,2024-05-08
U1000841,50,Female,South,2024-09-19
U1000842,39,Male,West,2023-11-24
U1000843,38,Female,South,2023-09-24
U1000844,23,Female,East,2024-08-03
U1000845,23,Female,West,2024-10-01
U1000846,21,Female,South,2023-12-27
U1000847,47,Male,West,2023-10-09
U1000848,28,Female,North,2024-09-23
U1000849,47,Male,West,2023-02-28
U1000850,48,Female,North,2024-05-27
U1000851,41,Male,East,2024-08-27
U1000852,26,Male,North,2023-10-31
U1000853,20,Female,North,2023-10-12
U1000854,48,Male,West,2023-05-17
U1000855,57,Female,East,2024-06-02
U1000856,54,Male,South,2023-05-08
U1000857,53,Female,East,2024-08-10
U1000858,41,Female,North,2024-03-06
U1000859,48,Female,East,2023-05-31
U1000860,23,Male,West,2024-06-13
U1000861,19,Female,East,2024-06-23
U1000862,37,Male,East,2023-12-06
U1000863,45,Female,North,2023-11-08
U1000864,28,Male,South,2024-02-26
U1000865,21,Male,North,2023-05-01
U1000866,32,Male,East,2023-05-29
U1000867,23,Female,West,2023-10-04
U1000868,47,Female,South,2022-12-27
U1000869,55,Male,North,2024-05-04
U1000870,19,Male,North,2023-06-06
U1000871,32,Male,South,2023-04-28
U1000872,28,Female,West,2023-05-27
U1000873,25,Female,North,2023-07-15
U1000874,43,Male,West,2023-07-03
U1000875,22,Male,East,2024-09-20
U1000876,23,Female,West,2023-12-21
U1000877,43,Female,West,2022-12-29
U1000878,21,Male,North,2023-02-12
U1000879,36,Male,East,2023-02-22
U1000880,37,Male,East,2023-04-25
U1000881,50,Female,North,2023-08-21
U1000882,37,Female,West,2024-04-19
U1000883,29,Male,South,2023-02-23
U1000884,18,Male,East,2024-04-28
U1000885,43,Female,South,2023-04-12
U1000886,31,Male,North,2022-12-16
U1000887,55,Male,South,2023-09-15
U1000888,54,Male,East,2023-09-09
U1000889,28,Female,South,2023-07-12
U1000890,53,Female,North,2023-12-23
U1000891,30,Male,West,2023-10-24
U1000892,20,Male,North,2023-09-15
U1000893,50,Female,East,2022-12-15
U1000894,23,Female,West,2023-04-06
U1000895,27,Male,East,2024-08-04
U1000896,22,Female,West,2023-09-19
U1000897,40,Male,West,2023-08-26
U1000898,27,Male,West,2024-09-29
U1000899,19,Male,East,2024-06-16
U1000900,30,Male,West,2024-01-24
U1000901,57,Male,South,2024-04-20
U1000902,19,Female,West,2022-11-12
U1000903,37,Male,West,2024-08-23
U1000904,18,Male,West,2024-09-11
U1000905,54,Female,North,2024-06-13
U1000906,26,Male,North,2024-01-18
U1000907,34,Male,North,2023-08-19
U1000908,26,Male,South,2023-11-02
U1000909,28,Female,East,2022-11-01
U1000910,32,Female,West,2023-07-28
U1000911,41,Male,South,2023-06-16
U1000912,55,Male,West,2024-06-04
U1000913,52,Female,North,2023-08-26
U1000914,47,Female,East,2024-08-20
U1000915,48,Male,East,2024-09-19
U1000916,22,Female,East,2024-08-07
U1000917,31,Female,South,2023-09-18
U1000918,28,Female,West,2023-12-20
U1000919,26,Female,South,2024-05-30
U1000920,51,Male,South,2024-05-20
U1000921,29,Female,West,2023-12-26
U1000922,52,Male,South,2024-07-10
U1000923,52,Male,West,2024-02-08
U1000924,18,Female,South,2024-09-24
U1000925,57,Male,North,2023-04-17
U1000926,39,Female,North,2023-11-11
U1000927,46,Female,North,2023-04-16
U1000928,25,Female,East,2023-05-27
U1000929,28,Male,North,2023-10-01
U1000930,58,Male,South,2023-11-09
U1000931,54,Male,East,2022-11-19
U1000932,31,Female,North,2023-08-26
U1000933,47,Female,East,2023-07-16
U1000934,52,Male,North,2024-03-30
U1000935,38,Female,North,2024-04-07
U1000936,54,Female,East,2024-07-08
U1000937,22,Female,North,2023-09-07
U1000938,36,Female,East,2024-05-12
U1000939,31,Male,West,2023-03-05
U1000940,43,Female,East,2024-08-10
U1000941,21,Female,South,2023-10-26
U1000942,42,Female,West,2024-10-11
U1000943,59,Male,East,2023-02-04
U1000944,42,Male,West,2024-02-23
U1000945,35,Female,East,2023-12-16
U1000946,57,Female,South,2022-11-17
U1000947,25,Male,North,2024-10-01
U1000948,56,Male,East,2023-08-30
U1000949,57,Female,South,2024-01-30
U1000950,31,Male,East,2024-01-09
U1000951,49,Female,South,2024-03-25
U1000952,55,Female,West,2022-11-18
U1000953,50,Male,West,2023-01-01
U1000954,40,Female,North,2024-03-10
U1000955,32,Male,South,2023-09-25
U1000956,50,Female,North,2023-02-10
U1000957,42,Male,West,2024-08-31
U1000958,34,Male,South,2023-10-21
U1000959,50,Male,East,2023-03-18
U1000960,19,Female,South,2022-12-06
U1000961,31,Female,North,2023-05-18
U1000962,57,Male,East,2023-08-18
U1000963,57,Female,West,2023-07-09
U1000964,56,Male,East,2023-04-10
U1000965,23,Male,North,2023-10-16
U1000966,23,Male,South,2023-07-08
U1000967,20,Male,East,2023-07-17
U1000968,24,Female,West,2024-06-10
U1000969,25,Female,South,2024-09-10
U1000970,59,Male,East,2023-08-18
U1000971,32,Female,North,2023-06-01
U1000972,46,Female,East,2024-06-03
U1000973,50,Female,North,2024-08-04
U1000974,47,Male,West,2023-09-20
U1000975,56,Female,South,2023-05-11
U1000976,44,Male,East,2024-08-06
U1000977,53,Female,West,2022-12-30
U1000978,46,Male,West,2023-10-28
U1000979,55,Female,East,2022-11-12
U1000980,50,Female,North,2024-05-31
U1000981,54,Female,South,2023-12-20
U1000982,44,Male,East,2022-12-07
U1000983,50,Female,East,2023-07-26
U1000984,21,Male,North,2023-04-20
U1000985,39,Female,East,2024-03-15
U1000986,19,Male,South,2022-12-20
U1000987,27,Male,West,2024-06-25
U1000988,22,Female,East,2024-03-17
U1000989,27,Female,North,2022-11-28
U1000990,50,Female,South,2024-06-04
U1000991,55,Female,North,2022-11-21
U1000992,30,Female,East,2023-05-08
U1000993,48,Female,South,2023-03-31
U1000994,53,Female,East,2024-08-09
U1000995,41,Male,West,2022-11-12
U1000996,32,Female,East,2024-02-22
U1000997,46,Female,South,2023-02-23
U1000998,25,Male,South,2023-05-01
U1000999,22,Male,North,2023-02-03
U1001000,46,Female,West,2023-10-30
U1001001,21,Female,North,2024-03-30
U1001002,29,Male,North,2023-01-24
U1001003,19,Female,South,2024-01-09
U1001004,44,Female,South,2023-04-15
U1001005,48,Male,North,2023-10-24
U1001006,53,Male,South,2024-04-23
U1001007,53,Female,North,2023-05-15
U1001008,43,Female,East,2024-06-14
U1001009,44,Female,West,2023-08-10
U1001010,22,Male,East,2023-03-07
U1001011,37,Female,East,2024-02-10
U1001012,28,Female,West,2024-02-11
U1001013,27,Male,South,2024-05-30
U1001014,57,Male,North,2024-05-07
U1001015,55,Female,East,2023-01-24
U1001016,23,Male,West,2024-06-23
U1001017,25,Female,East,2024-07-25
U1001018,40,Female,West,2023-03-04
U1001019,43,Male,East,2023-06-26
U1001020,29,Male,South,2023-01-19
U1001021,43,Female,South,2024-01-20
U1001022,30,Male,East,2022-11-16
U1001023,57,Male,West,2024-10-18
U1001024,35,Male,West,2023-06-27
U1001025,42,Male,East,2024-01-18
U1001026,50,Female,West,2024-04-06
U1001027,57,Female,West,2024-10-02
U1001028,29,Female,North,2023-08-15
U1001029,53,Male,West,2023-09-01
U1001030,21,Female,South,2024-05-05
U1001031,22,Female,North,2023-03-31
U1001032,54,Male,West,2022-12-26
U1001033,25,Female,West,2024-01-30
U1001034,59,Female,East,2024-04-16
U1001035,45,Male,South,2024-08-03
U1001036,48,Female,North,2024-02-27
U1001037,26,Female,West,2023-05-04
U1001038,46,Male,North,2023-01-15
U1001039,31,Male,South,2024-04-21
U1001040,57,Male,East,2024-06-19
U1001041,58,Female,South,2023-06-19
U1001042,39,Female,South,2024-08-18
U1001043,28,Female,West,2024-04-11
U1001044,40,Female,South,2024-02-06
U1001045,18,Female,West,2024-07-14
U1001046,54,Female,South,2023-01-30
U1001047,38,Male,South,2024-07-07
U1001048,43,Male,North,2024-01-10
U1001049,53,Female,North,2024-06-26
U1001050,40,Female,West,2022-11-28
U1001051,18,Female,East,2023-07-24
U1001052,57,Male,South,2023-12-15
U1001053,32,Male,West,2023-09-25
U1001054,38,Male,West,2024-03-24
U1001055,26,Female,East,2023-08-11
U1001056,26,Male,South,2022-12-20
U1001057,27,Female,North,2023-11-24
U1001058,43,Male,North,2024-03-13
U1001059,58,Female,East,2023-07-20
U1001060,52,Male,West,2022-11-06
U1001061,42,Female,North,2024-08-17
U1001062,43,Female,West,2023-09-19
U1001063,28,Male,East,2024-07-27
U1001064,55,Female,West,2023-11-12
U1001065,19,Female,North,2023-01-17
U1001066,24,Female,North,2023-09-29
U1001067,35,Female,West,2023-08-05
U1001068,44,Male,East,2024-03-04
U1001069,51,Female,East,2024-09-19
U1001070,44,Female,West,2024-08-01
U1001071,34,Female,North,2023-10-20
U1001072,41,Male,West,2024-04-29
U1001073,42,Male,South,2023-02-23
U1001074,24,Male,West,2023-10-01
U1001075,23,Female,West,2023-03-13
U1001076,41,Male,South,2024-05-19
U1001077,50,Female,North,2023-12-07
U1001078,46,Male,East,2024-03-16
U1001079,39,Female,North,2023-05-25
U1001080,43,Male,West,2024-02-18
U1001081,45,Male,South,2024-07-16
U1001082,38,Male,North,2024-10-11
U1001083,24,Male,West,2023-12-20
U1001084,34,Female,West,2024-06-20
U1001085,37,Male,South,2023-11-07
U1001086,58,Female,East,2023-10-24
U1001087,37,Male,East,2023-10-01
U1001088,39,Female,West,2024-07-30
U1001089,45,Male,West,2024-05-17
U1001090,57,Male,East,2024-01-31
U1001091,24,Female,South,2023-05-24
U1001092,18,Male,East,2023-07-05
U1001093,49,Male,East,2024-08-19
U1001094,30,Male,South,2023-05-06
U1001095,47,Female,West,2024-08-03
U1001096,40,Male,South,2024-10-22
U1001097,36,Male,North,2023-01-03
U1001098,49,Female,North,2023-06-01
U1001099,47,Female,West,2024-09-11
U1001100,46,Female,South,2023-10-13
U1001101,46,Female,West,2023-05-05
U1001102,47,Female,West,2024-06-01
U1001103,33,Male,East,2023-10-23
U1001104,57,Male,South,2024-01-13
U1001105,36,Male,East,2024-02-14
U1001106,35,Male,West,2024-03-29
U1001107,18,Female,East,2023-08-18
U1001108,31,Female,East,2023-07-16
U1001109,19,Female,North,2022-11-19
U1001110,45,Female,South,2023-11-15
U1001111,47,Male,West,2024-08-18
U1001112,55,Female,West,2023-07-07
U1001113,21,Female,West,2023-03-18
U1001114,18,Male,East,2023-11-10
U1001115,25,Female,South,2023-04-10
U1001116,46,Female,West,2023-07-30
U1001117,56,Male,North,2024-07-08
U1001118,20,Male,South,2023-05-16
U1001119,49,Male,South,2023-07-19
U1001120,27,Female,West,2023-06-02
U1001121,27,Female,East,2024-09-10
U1001122,36,Female,North,2024-02-03
U1001123,51,Female,North,2024-04-24
U1001124,50,Male,West,2024-09-10
U1001125,40,Female,West,2023-05-30
U1001126,45,Male,North,2024-01-02
U1001127,49,Female,West,2022-11-04
U1001128,24,Male,West,2023-12-03
U1001129,46,Male,West,2023-03-25
U1001130,25,Male,West,2023-01-02
U1001131,18,Female,South,2023-05-03
U1001132,20,Female,West,2024-05-09
U1001133,41,Male,West,2023-09-08
U1001134,40,Female,North,2023-11-11
U1001135,25,Female,East,2024-01-02
U1001136,54,Male,North,2024-06-07
U1001137,20,Male,North,2023-05-02
U1001138,50,Female,East,2024-04-16
U1001139,45,Female,West,2023-11-01
U1001140,25,Female,West,2024-03-12
U1001141,51,Female,North,2024-05-02
U1001142,52,Female,West,2023-11-13
U1001143,49,Male,North,2023-10-11
U1001144,41,Female,South,2024-07-04
U1001145,31,Male,North,2022-11-10
U1001146,49,Female,East,2023-01-08
U1001147,33,Male,West,2023-06-13
U1001148,21,Female,East,2023-04-18
U1001149,54,Female,East,2023-09-07
U1001150,38,Female,South,2024-04-17
U1001151,31,Male,South,2023-05-04
U1001152,48,Male,North,2023-06-22
U1001153,35,Male,South,2024-03-26
U1001154,24,Male,East,2024-01-22
U1001155,27,Male,West,2023-08-10
U1001156,24,Male,West,2023-10-30
U1001157,50,Female,North,2023-12-31
U1001158,40,Female,North,2023-12-14
U1001159,38,Male,East,2023-07-22
U1001160,36,Male,East,2023-09-23
U1001161,36,Female,East,2024-05-29
U1001162,53,Male,West,2023-12-29
U1001163,46,Male,West,2023-07-11
U1001164,35,Female,East,2023-07-28
U1001165,19,Female,West,2024-04-25
U1001166,18,Male,East,2023-10-15
U1001167,22,Male,West,2023-05-26
U1001168,37,Male,West,2023-06-23
U1001169,28,Male,West,2023-05-11
U1001170,59,Male,East,2023-04-25
U1001171,19,Female,East,2023-01-29
U1001172,20,Male,North,2024-05-10
U1001173,40,Male,South,2023-03-26
U1001174,29,Male,West,2023-06-30
U1001175,37,Female,East,2023-01-28
U1001176,22,Female,South,2024-05-27
U1001177,54,Male,North,2023-12-18
U1001178,55,Male,East,2024-06-11
U1001179,47,Male,East,2024-04-16
U1001180,26,Male,East,2023-03-20
U1001181,51,Male,North,2023-03-25
U1001182,52,Female,East,2023-04-14
U1001183,39,Female,East,2024-05-23
U1001184,41,Male,East,2023-11-08
U1001185,34,Male,North,2023-05-30
U1001186,27,Male,North,2024-05-12
U1001187,47,Male,North,2024-01-28
U1001188,40,Female,West,2024-06-09
U1001189,49,Female,North,2023-12-09
U1001190,34,Female,West,2024-02-03
U1001191,34,Male,South,2023-06-04
U1001192,31,Female,East,2023-01-14
U1001193,26,Female,West,2024-08-04
U1001194,57,Female,West,2023-03-27
U1001195,19,Male,North,2023-06-15
U1001196,42,Female,South,2023-04-22
U1001197,56,Female,South,2023-08-04
U1001198,26,Female,South,2023-03-16
U1001199,39,Female,West,2023-06-19
U1001200,21,Male,South,2022-11-07
U1001201,43,Female,West,2024-04-29
U1001202,46,Male,East,2023-12-16
U1001203,51,Female,North,2023-02-03
U1001204,40,Female,West,2023-05-29
U1001205,54,Male,East,2022-12-02
U1001206,28,Male,South,2022-12-09
U1001207,23,Male,West,2023-12-31
U1001208,35,Female,South,2023-06-11
U1001209,38,Female,West,2024-04-21
U1001210,59,Female,East,2023-02-03
U1001211,53,Female,South,2024-03-06
U1001212,58,Female,East,2024-09-01
U1001213,55,Male,South,2024-06-03
U1001214,51,Female,North,2023-11-13
U1001215,34,Female,West,2023-01-15
U1001216,54,Female,North,2024-09-04
U1001217,42,Female,South,2022-11-06
U1001218,55,Female,North,2024-01-16
U1001219,29,Male,South,2023-06-05
U1001220,40,Female,North,2023-10-27
U1001221,59,Female,East,2023-11-03
U1001222,39,Female,South,2023-10-05
U1001223,38,Male,West,2023-07-19
U1001224,44,Male,South,2023-03-20
U1001225,48,Female,North,2022-12-06
U1001226,23,Female,West,2023-05-12
U1001227,44,Female,West,2024-08-27
U1001228,57,Male,South,2023-11-03
U1001229,51,Male,South,2023-01-24
U1001230,29,Female,South,2024-07-27
U1001231,24,Female,East,2022-12-17
U1001232,27,Male,West,2023-09-04
U1001233,34,Female,East,2023-11-13
U1001234,43,Female,East,2022-12-24
U1001235,38,Female,South,2024-01-19
U1001236,45,Male,South,2024-02-28
U1001237,19,Female,East,2024-04-13
U1001238,18,Female,West,2022-12-08
U1001239,53,Female,East,2023-02-22
U1001240,43,Female,West,2023-02-20
U1001241,46,Female,South,2024-07-19
U1001242,38,Female,North,2024-01-08
U1001243,28,Female,North,2023-06-20
U1001244,57,Male,East,2023-01-02
U1001245,28,Female,South,2023-05-08
U1001246,53,Female,South,2023-01-28
U1001247,56,Female,West,2024-01-04
U1001248,57,Male,East,2024-06-12
U1001249,52,Female,North,2023-09-16
U1001250,51,Female,West,2024-02-10
U1001251,41,Male,South,2024-02-03
U1001252,39,Male,West,2024-07-03
U1001253,22,Male,West,2024-02-20
U1001254,50,Female,East,2023-04-21
U1001255,53,Female,East,2024-06-21
U1001256,37,Male,South,2023-12-07
U1001257,36,Female,North,2023-08-19
U1001258,52,Female,South,2023-10-12
U1001259,34,Male,North,2024-10-02
U1001260,51,Female,West,2023-10-06
U1001261,26,Female,East,2023-06-15
U1001262,43,Female,North,2024-08-26
U1001263,19,Female,North,2024-01-28
U1001264,26,Female,East,2023-09-26
U1001265,26,Male,East,2023-06-22
